Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
163,Leon Bailey,jm JAM,"FW,DF",Leverkusen,de Bundesliga,19,1997,24.6,128,5.20,66,26,20,7,5,4,15,0.61,7,2,5,0,0,1,Matches
164,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,4,0.36,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
165,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,46,2.17,35,9,1,0,1,0,4,0.19,2,1,1,0,0,0,Matches
166,Riad Bajić,ba BIH,"FW,MF",Udinese,it Serie A,23,1994,0.9,4,4.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,43,1.88,28,0,4,3,8,0,5,0.22,3,0,1,1,0,0,Matches
168,Cédric Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,25,1.78,18,0,3,4,0,0,1,0.07,0,0,1,0,0,0,Matches
169,Tiemoué Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,45,1.91,37,0,2,3,1,2,6,0.25,6,0,0,0,0,0,Matches
170,Zakaria Bakkali,be BEL,"FW,MF",La Coruña,es La Liga,21,1996,10.1,34,3.37,21,3,6,2,2,0,2,0.20,0,1,0,1,0,0,Matches
171,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,8,3.09,2,0,1,2,2,1,2,0.77,1,0,1,0,0,0,Matches
172,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,22,1995,16.4,42,2.57,25,0,11,3,3,0,10,0.61,5,0,4,1,0,0,Matches
173,Sam Baldock,eng ENG,FW,Brighton,eng Premier League,28,1989,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
174,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,28,1989,20.0,71,3.55,60,0,4,4,3,0,9,0.45,5,0,1,1,2,0,Matches
175,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,17,0.99,12,2,1,0,1,1,2,0.12,2,0,0,0,0,0,Matches
176,Andrija Balić,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,34,2.83,22,6,4,0,2,0,5,0.42,2,1,1,0,1,0,Matches
177,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,38,1.75,30,3,2,0,3,0,3,0.14,3,0,0,0,0,0,Matches
178,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,22,0.96,18,2,1,0,1,0,1,0.04,1,0,0,0,0,0,Matches
179,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,26,2.72,21,2,2,0,1,0,6,0.63,4,0,2,0,0,0,Matches
180,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,5,0.38,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
181,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,91,3.61,55,3,7,10,14,2,7,0.28,3,0,1,2,1,0,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,19,1.12,14,2,2,0,1,0,2,0.12,1,0,0,0,1,0,Matches
183,Jonathan Bamba,ci CIV,FW,Saint-Étienne,fr Ligue 1,21,1996,28.6,107,3.74,71,17,8,6,5,0,15,0.52,7,1,2,2,3,0,Matches
184,Yacine Bammou,ma MAR,"MF,FW",Nantes,fr Ligue 1,25,1991,8.1,17,2.11,13,0,0,3,0,1,0,0.00,0,0,0,0,0,0,Matches
185,Éver Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,144,5.40,96,33,8,1,3,3,6,0.23,2,4,0,0,0,0,Matches
186,Mattia Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
187,Beni Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,3,1.36,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
188,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,24,1992,29.7,71,2.39,43,1,9,7,8,3,8,0.27,6,0,1,0,0,1,Matches
189,Sekou Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Antonín Barák,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,83,2.75,66,2,3,7,2,3,7,0.23,4,0,1,0,0,2,Matches
191,Andrea Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,68,2.03,41,18,1,3,2,3,5,0.15,2,1,0,1,1,0,Matches
192,Mariano Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
193,Enis Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,57,3.25,40,10,2,2,2,1,6,0.34,6,0,0,0,0,0,Matches
194,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32,1985,12.5,14,1.12,12,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
195,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,88,2.68,65,12,5,2,3,1,4,0.12,4,0,0,0,0,0,Matches
196,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,32,1.55,24,0,1,3,2,2,3,0.15,2,0,0,0,0,1,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,23,1993,1.4,4,2.79,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,de Bundesliga,19,1998,3.5,8,2.29,6,0,0,0,1,1,1,0.29,1,0,0,0,0,0,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,27,1989,24.1,51,2.12,34,0,4,2,11,0,7,0.29,5,0,1,0,1,0,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,19,1997,0.1,1,9.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,30,1987,26.4,48,1.82,40,1,4,1,1,1,12,0.46,11,0,1,0,0,0,Matches
202,Antonio Barreca,it ITA,DF,Torino,it Serie A,22,1995,5.2,5,0.97,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
203,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,42,1.92,38,0,1,2,1,0,1,0.05,1,0,0,0,0,0,Matches
204,Barri,es ESP,"MF,FW",Getafe,es La Liga,21,1995,1.3,2,1.59,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
205,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,18,1998,4.9,24,4.85,16,0,1,7,0,0,3,0.61,2,0,0,1,0,0,Matches
206,Gareth Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,38,1.78,28,5,1,0,4,0,2,0.09,2,0,0,0,0,0,Matches
207,Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,44,3.53,34,1,3,2,4,0,6,0.48,4,1,0,0,1,0,Matches
208,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
209,Marc Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,18,1.14,15,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
210,Marc Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,12,1.34,8,0,1,1,1,1,1,0.11,0,0,0,1,0,0,Matches
211,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,12,0.75,9,1,0,1,1,0,3,0.19,3,0,0,0,0,0,Matches
212,Daniele Baselli,it ITA,MF,Torino,it Serie A,25,1992,28.0,67,2.39,56,3,1,2,4,1,7,0.25,5,0,0,1,1,0,Matches
213,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,6,1.72,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
214,Dušan Basta,rs SRB,DF,Lazio,it Serie A,32,1984,8.6,19,2.26,17,0,1,1,0,0,1,0.12,1,0,0,0,0,0,Matches
215,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,it Serie A,20,1996,13.2,53,4.01,38,1,7,3,3,1,6,0.45,5,0,1,0,0,0,Matches
216,Gil Bastião Dias,pt POR,MF,Monaco,fr Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
217,Samuel Bastien,cd COD,MF,Chievo,it Serie A,20,1996,15.1,23,1.53,18,0,1,2,2,0,1,0.07,1,0,0,0,0,0,Matches
218,Borja Bastón,es ESP,FW,Málaga,es La Liga,24,1992,10.9,21,1.92,11,0,1,6,3,0,2,0.18,0,0,0,1,1,0,Matches
219,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,3,3.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
220,Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,8,0.51,7,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
221,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,9,2.25,7,0,1,1,0,0,2,0.50,2,0,0,0,0,0,Matches
222,Michy Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,21,2.26,13,0,0,6,0,2,4,0.43,3,0,0,0,0,1,Matches
223,Moritz Bauer,at AUT,"DF,MF",Stoke City,eng Premier League,25,1992,14.5,23,1.58,18,2,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
224,Robert Bauer,de GER,"DF,FW",Werder Bremen,de Bundesliga,22,1995,10.6,14,1.32,10,3,0,0,0,1,1,0.09,0,1,0,0,0,0,Matches
225,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
226,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,14,0.48,12,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
227,Julian Baumgartlinger,at AUT,"MF,DF",Leverkusen,de Bundesliga,29,1988,15.5,26,1.68,24,1,0,0,1,0,1,0.06,1,0,0,0,0,0,Matches
228,Jon Bautista,es ESP,"FW,MF",Real Sociedad,es La Liga,22,1995,2.0,3,1.49,2,0,0,1,0,0,1,0.50,0,0,0,1,0,0,Matches
229,Paul Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
230,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,2,0.32,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
231,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,20,1996,1.3,1,0.77,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
232,Hervé Bazile,ht HAI,"MF,FW",Caen,fr Ligue 1,27,1990,9.7,31,3.18,12,10,3,2,4,0,2,0.21,1,1,0,0,0,0,Matches
233,Riechedly Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,7,1.07,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
234,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,it Serie A,20,1996,4.6,5,1.10,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
235,Claudio Beauvue,gp GLP,FW,Leganés,es La Liga,29,1988,18.6,36,1.94,18,0,7,4,7,0,3,0.16,0,0,2,0,1,0,Matches
236,Bebé,cv CPV,"MF,FW",Eibar,es La Liga,27,1990,4.1,11,2.73,5,4,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
237,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,23,1994,23.8,104,4.37,70,0,11,7,13,3,8,0.34,6,0,0,1,1,0,Matches
238,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,30,1987,21.4,38,1.78,31,4,0,0,3,0,2,0.09,2,0,0,0,0,0,Matches
239,Henri Bedimo,cm CMR,"DF,FW",Marseille,fr Ligue 1,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
240,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
241,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,4,0.11,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
242,Valon Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,26,1.67,17,0,3,0,1,5,2,0.13,2,0,0,0,0,0,Matches
243,Vid Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,3,0.24,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Vid Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
245,Ishak Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,53,3.53,31,0,8,8,6,0,5,0.33,2,0,1,1,1,0,Matches
246,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,14,0.58,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
247,Karim Bellarabi,de GER,"MF,FW",Leverkusen,de Bundesliga,27,1990,12.7,53,4.16,38,1,4,2,6,2,3,0.24,3,0,0,0,0,0,Matches
248,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,22,1995,33.9,85,2.51,76,2,1,2,3,1,8,0.24,7,0,0,1,0,0,Matches
249,François Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,13,0.54,13,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,23,1993,29.8,85,2.86,50,0,5,12,18,0,14,0.47,8,0,1,4,1,0,Matches
251,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,fr Ligue 1,33,1984,3.8,17,4.47,13,3,1,0,0,0,2,0.53,1,1,0,0,0,0,Matches
252,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,58,3.07,46,0,5,3,3,1,9,0.48,7,0,1,1,0,0,Matches
253,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
254,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,23,2.55,14,5,0,3,1,0,3,0.33,2,0,0,1,0,0,Matches
255,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,2,2.00,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
256,Marco Benassi,it ITA,"MF,FW",Fiorentina,it Serie A,22,1994,30.9,85,2.75,76,0,3,5,0,1,6,0.19,5,0,0,1,0,0,Matches
257,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,10,0.51,7,0,1,1,0,1,1,0.05,0,0,0,1,0,0,Matches
258,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,28,1989,17.7,40,2.26,35,1,2,2,0,0,6,0.34,5,0,1,0,0,0,Matches
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,23,0.88,21,0,0,1,0,1,2,0.08,2,0,0,0,0,0,Matches
260,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,19,1997,0.4,3,6.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
261,Nicolas Benezet,fr FRA,"FW,MF",Guingamp,fr Ligue 1,26,1991,18.3,74,4.04,46,14,6,2,6,0,9,0.49,5,1,1,0,2,0,Matches
262,Marcel Benger,de GER,MF,Gladbach,de Bundesliga,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,2,0.07,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
264,Charlison Benschop,cw CUW,"MF,DF",Hannover 96,de Bundesliga,27,1989,2.0,2,0.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
265,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26.0,35,1.35,26,4,2,1,2,0,3,0.12,3,0,0,0,0,0,Matches
266,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,16,1.43,10,1,1,2,0,2,5,0.45,4,0,0,0,0,1,Matches
267,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,6.5,23,3.57,23,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
268,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,68,2.73,43,0,5,12,8,0,13,0.52,8,0,1,1,3,0,Matches
269,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,92,3.85,77,0,9,5,1,0,23,0.96,18,0,2,2,1,0,Matches
270,Yassine Benzia,dz ALG,"MF,FW",Lille,fr Ligue 1,22,1994,25.4,120,4.72,79,19,9,2,7,4,14,0.55,10,0,4,0,0,0,Matches
271,Saido Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,9,1.64,6,0,0,2,1,0,1,0.18,1,0,0,0,0,0,Matches
272,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,128,5.02,84,19,8,9,6,2,10,0.39,5,3,1,1,0,0,Matches
273,Yuri Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,36,1.89,28,2,1,1,3,1,7,0.37,5,0,1,0,1,0,Matches
274,Álex Berenguer,es ESP,FW,Torino,it Serie A,22,1995,11.6,46,3.97,28,11,2,2,2,1,5,0.43,4,1,0,0,0,0,Matches
275,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,35,1.27,23,9,1,0,2,0,3,0.11,2,1,0,0,0,0,Matches
276,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,26,1990,31.5,117,3.72,53,42,9,7,6,0,9,0.29,5,2,0,2,0,0,Matches
277,Markel Bergara,es ESP,MF,Getafe,es La Liga,31,1986,16.3,9,0.55,6,0,0,3,0,0,2,0.12,1,0,0,1,0,0,Matches
278,Emil Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,7.4,11,1.48,10,0,0,1,0,0,1,0.13,1,0,0,0,0,0,Matches
279,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,11.6,14,1.21,9,0,1,0,4,0,2,0.17,1,0,0,0,1,0,Matches
280,Kévin Bérigaud,fr FRA,"FW,MF",Montpellier,fr Ligue 1,29,1988,3.0,12,3.99,12,0,0,0,0,0,2,0.66,2,0,0,0,0,0,Matches
281,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
282,Federico Bernardeschi,it ITA,"FW,MF",Juventus,it Serie A,23,1994,9.4,35,3.79,27,1,2,0,5,0,9,0.97,7,0,0,0,2,0,Matches
283,Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,15.0,19,1.27,14,0,0,4,0,1,4,0.27,3,0,0,1,0,0,Matches
284,Juan Bernat,es ESP,"DF,FW",Bayern Munich,de Bundesliga,24,1993,9.9,26,2.64,23,0,1,0,2,0,5,0.51,4,0,1,0,0,0,Matches
285,Andrea Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,32.2,64,1.99,54,3,3,1,1,2,1,0.03,1,0,0,0,0,0,Matches
286,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,27,1989,34.8,76,2.18,54,12,4,4,1,1,7,0.20,4,1,1,1,0,0,Matches
287,Muhamed Bešić,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,2,3.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
288,Daniel Bessa,it ITA,"MF,FW",Hellas Verona,it Serie A,24,1993,15.4,50,3.29,42,3,3,1,1,0,2,0.13,1,0,0,0,1,0,Matches
289,Daniel Bessa,it ITA,MF,Genoa,it Serie A,24,1993,4.9,14,2.88,12,1,1,0,0,0,1,0.21,1,0,0,0,0,0,Matches
290,Vincent Bessat,fr FRA,"DF,MF",Caen,fr Ligue 1,31,1985,17.4,38,2.18,30,4,1,2,0,1,3,0.17,3,0,0,0,0,0,Matches
291,Quentin Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
292,Matteo Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,2,1.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,6,0.99,3,0,1,1,1,0,3,0.49,0,0,1,1,1,0,Matches
294,Pedro Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,11,1.11,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
295,Lucas Biglia,ar ARG,MF,Milan,it Serie A,31,1986,22.7,64,2.82,55,2,0,5,1,1,7,0.31,5,0,0,1,0,1,Matches
296,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,6,0.71,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
297,Jean-Claude Billong,cm CMR,DF,Benevento,it Serie A,23,1993,3.3,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
298,Davide Biondini,it ITA,MF,Sassuolo,it Serie A,34,1983,2.3,8,3.48,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
299,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,96,2.90,56,31,1,5,2,1,8,0.24,4,2,0,1,1,0,Matches
300,Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,eng Premier League,29,1987,28.8,51,1.77,29,1,2,10,9,0,4,0.14,4,0,0,0,0,0,Matches
301,Davide Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,20.0,19,0.95,15,0,3,0,0,1,3,0.15,1,0,1,0,0,1,Matches
302,Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,30,1986,27.8,124,4.45,84,31,5,1,1,2,14,0.50,9,5,0,0,0,0,Matches
303,Milan Biševac,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,8,1.01,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
304,Yves Bissouma,ml MLI,"MF,DF",Lille,fr Ligue 1,20,1996,17.3,46,2.65,32,2,6,6,0,0,4,0.23,2,0,1,1,0,0,Matches
305,Leonardo Bittencourt,de GER,"MF,FW",Köln,de Bundesliga,23,1993,17.9,59,3.29,49,3,4,0,2,1,5,0.28,4,1,0,0,0,0,Matches
306,Albano Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
307,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,21.6,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
308,Ludovic Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,19.9,43,2.16,32,1,5,3,2,0,4,0.20,2,0,0,1,1,0,Matches
309,Pablo de Blasis,ar ARG,"FW,MF",Mainz 05,de Bundesliga,29,1988,18.4,61,3.33,51,0,2,2,5,1,7,0.38,5,0,1,0,1,0,Matches
310,Jérémy Blayac,fr FRA,FW,Strasbourg,fr Ligue 1,34,1983,10.2,36,3.53,30,0,0,2,4,0,3,0.29,2,0,0,0,1,0,Matches
311,Alexis Blin,fr FRA,MF,Toulouse,fr Ligue 1,20,1996,21.0,28,1.34,23,0,0,1,2,2,5,0.24,4,0,0,0,0,1,Matches
312,Daley Blind,nl NED,"DF,MF",Manchester Utd,eng Premier League,27,1990,4.0,14,3.48,10,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
313,Danny Blum,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,26,1991,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
314,Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,21,1996,14.2,37,2.61,16,1,5,4,10,1,7,0.49,2,0,2,0,3,0,Matches
315,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,28,1988,18.2,27,1.48,27,0,0,0,0,0,8,0.44,8,0,0,0,0,0,Matches
316,Kevin-Prince Boateng,gh GHA,"MF,FW",Eint Frankfurt,de Bundesliga,30,1987,26.2,58,2.21,45,0,2,4,4,3,7,0.27,4,0,0,0,2,1,Matches
317,Raúl Bobadilla,py PAR,"FW,MF",Gladbach,de Bundesliga,30,1987,5.0,12,2.41,8,0,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
318,Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,22,1995,2.5,2,0.79,1,0,0,0,0,1,1,0.40,1,0,0,0,0,0,Matches
319,Mathieu Bodmer,fr FRA,"DF,MF",Amiens,fr Ligue 1,34,1982,4.4,9,2.05,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
320,Jeremie Boga,ci CIV,MF,Chelsea,eng Premier League,20,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
321,Quentin Boisgard,fr FRA,MF,Toulouse,fr Ligue 1,20,1997,2.0,4,2.01,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
322,Yannick Bolasie,cd COD,FW,Everton,eng Premier League,28,1989,9.5,12,1.27,9,0,0,1,2,0,1,0.11,1,0,0,0,0,0,Matches
323,Deian Boldor,ro ROU,DF,Hellas Verona,it Serie A,22,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
324,Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,27,1989,28.2,107,3.79,71,12,8,6,9,1,8,0.28,6,0,1,0,1,0,Matches
325,Federico Bonazzoli,it ITA,"FW,DF",SPAL,it Serie A,20,1997,2.0,6,3.07,1,1,2,0,2,0,1,0.51,0,0,0,0,1,0,Matches
326,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,20,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
327,Daniele Bonera,it ITA,DF,Villarreal,es La Liga,36,1981,13.2,5,0.38,4,0,0,1,0,0,1,0.08,0,0,0,1,0,0,Matches
328,Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,29,1988,24.8,20,0.80,17,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
329,Kevin Bonifazi,it ITA,"DF,MF",Torino,it Serie A,21,1996,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
