Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
2428,Unai Simón,es ESP,GK,Athletic Club,es La Liga,27,1997,21.0,6,0.29,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2429,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21,2003,23.9,108,4.52,77,13,3,3,11,1,12,0.50,8,1,1,2,0,0,Matches
2430,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,eng Premier League,18,2005,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2431,Danel Sinani,lu LUX,"FW,MF",St. Pauli,de Bundesliga,27,1997,13.9,60,4.32,32,18,1,5,3,1,4,0.29,3,0,0,1,0,0,Matches
2432,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,24,1999,25.5,96,3.76,68,1,12,9,5,1,20,0.78,11,0,4,1,4,0,Matches
2433,Wilfried Singo,ci CIV,DF,Monaco,fr Ligue 1,23,2000,23.3,19,0.82,14,1,0,2,0,2,2,0.09,1,0,0,0,0,1,Matches
2434,Luis Sinisterra,co COL,"FW,MF",Bournemouth,eng Premier League,25,1999,2.6,14,5.29,11,0,1,2,0,0,1,0.38,1,0,0,0,0,0,Matches
2435,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,1995,1.0,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2436,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,36,1988,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2437,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28,1995,6.8,8,1.17,5,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
2438,Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2439,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28,1995,9.1,21,2.31,10,0,1,4,4,2,1,0.11,1,0,0,0,0,0,Matches
2440,Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,1997,29.0,65,2.24,53,0,3,1,4,4,3,0.10,2,0,0,0,1,0,Matches
2441,Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18,2005,0.5,1,1.91,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2442,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27,1996,31.2,11,0.35,6,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2443,Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,1996,12.9,34,2.63,26,0,2,3,3,0,4,0.31,3,0,0,1,0,0,Matches
2444,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,1995,24.8,49,1.98,42,0,0,2,1,4,5,0.20,3,0,0,1,0,1,Matches
2445,Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,2000,12.5,15,1.20,13,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2446,Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24,1999,13.6,8,0.59,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2447,Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24,1999,10.3,9,0.87,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2448,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,33,1991,26.3,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2449,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,1999,5.9,32,5.38,24,4,1,2,1,0,1,0.17,0,1,0,0,0,0,Matches
2450,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,1996,9.5,37,3.90,20,13,1,2,1,0,5,0.53,4,0,1,0,0,0,Matches
2451,Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29,1995,4.2,6,1.41,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2452,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,1992,14.7,51,3.47,34,2,2,8,4,1,5,0.34,4,1,0,0,0,0,Matches
2453,Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2454,William Smallbone,ie IRL,MF,Southampton,eng Premier League,24,2000,7.7,16,2.09,12,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2455,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,1991,17.7,23,1.30,17,1,1,0,3,1,2,0.11,1,0,0,0,1,0,Matches
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,31.4,66,2.10,33,27,0,4,1,1,2,0.06,2,0,0,0,0,0,Matches
2457,Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,2003,2.3,2,0.86,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
2458,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24,2000,22.7,73,3.22,57,0,3,8,2,3,12,0.53,10,0,1,0,0,1,Matches
2459,Ivan Smolčić,hr CRO,DF,Como,it Serie A,23,2000,7.0,8,1.14,4,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2460,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29,1995,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2461,Simon Sohm,ch SUI,MF,Parma,it Serie A,23,2001,33.2,78,2.35,65,2,5,1,3,2,3,0.09,3,0,0,0,0,0,Matches
2462,Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,1999,11.4,26,2.28,17,0,6,0,3,0,2,0.18,2,0,0,0,0,0,Matches
2463,Arnau Solà,es ESP,MF,Villarreal,es La Liga,21,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2464,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,1997,24.5,37,1.51,25,0,0,9,2,1,8,0.33,6,0,0,1,1,0,Matches
2465,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,1998,8.4,12,1.42,11,0,1,0,0,0,1,0.12,1,0,0,0,0,0,Matches
2466,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,15.7,51,3.26,31,9,2,5,3,1,2,0.13,2,0,0,0,0,0,Matches
2467,Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2468,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,18.6,33,1.78,27,1,4,0,0,1,3,0.16,1,0,2,0,0,0,Matches
2469,Jhon Solis,co COL,MF,Girona,es La Liga,19,2004,5.9,6,1.01,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2470,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,27,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2471,Yann Sommer,ch SUI,GK,Inter,it Serie A,35,1988,32.0,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2472,David Soria,es ESP,GK,Getafe,es La Liga,31,1993,38.0,8,0.21,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2473,Juan Soriano,es ESP,GK,Leganés,es La Liga,26,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2474,Borna Sosa,hr CRO,DF,Torino,it Serie A,26,1998,13.1,24,1.83,17,2,2,1,0,2,1,0.08,1,0,0,0,0,0,Matches
2475,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,1999,3.3,14,4.23,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2476,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,2003,13.9,40,2.87,27,12,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2477,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,1990,19.9,53,2.66,44,0,4,2,3,0,3,0.15,3,0,0,0,0,0,Matches
2478,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,9.3,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0,Matches
2479,Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,1999,1.4,5,3.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2480,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,1995,28.5,44,1.54,35,0,0,6,2,1,3,0.11,2,0,0,0,1,0,Matches
2481,Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,2003,19.8,90,4.55,63,17,3,5,2,0,8,0.40,5,1,0,1,1,0,Matches
2482,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25,1999,24.1,35,1.45,27,0,5,1,2,0,3,0.12,3,0,0,0,0,0,Matches
2483,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,2000,21.1,52,2.46,36,0,3,5,7,1,9,0.43,6,0,1,1,1,0,Matches
2484,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,1997,22.9,64,2.79,58,0,0,1,3,2,4,0.17,4,0,0,0,0,0,Matches
2485,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22,2002,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
2486,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22,2002,8.9,9,1.01,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2487,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,19.9,29,1.46,23,1,4,1,0,0,5,0.25,3,1,1,0,0,0,Matches
2488,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,16.9,47,2.79,38,4,3,1,1,0,3,0.18,3,0,0,0,0,0,Matches
2489,Marco Sportiello,it ITA,GK,Milan,it Serie A,32,1992,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2490,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,28.7,63,2.19,50,1,4,4,3,1,5,0.17,5,0,0,0,0,0,Matches
2491,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,1996,24.5,63,2.57,52,0,1,3,4,3,15,0.61,12,0,1,0,1,1,Matches
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24,2000,9.7,23,2.36,22,0,1,0,0,0,4,0.41,3,0,1,0,0,0,Matches
2493,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22,2002,15.2,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2494,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2495,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,1995,25.2,18,0.71,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
2496,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,1995,23.4,11,0.47,9,1,0,0,1,0,2,0.09,2,0,0,0,0,0,Matches
2497,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,2004,21.0,34,1.70,27,0,3,2,2,0,8,0.40,4,0,2,1,1,0,Matches
2498,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2499,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19,2004,10.5,10,0.95,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2500,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,1996,3.2,13,4.03,5,5,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
2501,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30,1994,15.4,13,0.84,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2502,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,2002,9.5,12,1.27,9,1,2,0,0,0,6,0.63,4,0,2,0,0,0,Matches
2503,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29,1994,5.5,19,3.43,14,0,3,2,0,0,3,0.54,3,0,0,0,0,0,Matches
2504,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17,2007,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2505,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2506,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28,1996,4.3,5,1.16,1,0,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,2001,30.5,111,3.64,88,17,2,0,3,1,10,0.33,8,2,0,0,0,0,Matches
2508,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30,1993,17.2,106,6.15,60,30,5,2,9,0,8,0.46,7,1,0,0,0,0,Matches
2509,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30,1993,7.8,28,3.60,17,0,2,3,4,2,2,0.26,1,0,0,1,0,0,Matches
2510,Petar Stojanović,si SVN,MF,Empoli,it Serie A,28,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2511,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,23,2000,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2512,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30,1994,6.1,8,1.31,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0,Matches
2513,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24,2000,28.7,42,1.46,33,1,1,3,2,2,6,0.21,6,0,0,0,0,0,Matches
2514,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27,1997,29.1,111,3.82,76,23,3,3,4,2,4,0.14,4,0,0,0,0,0,Matches
2515,Cristhian Stuani,uy URU,FW,Girona,es La Liga,37,1986,12.0,14,1.17,10,0,1,3,0,0,3,0.25,2,0,0,1,0,0,Matches
2516,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31,1993,27.3,14,0.51,12,0,0,2,0,0,2,0.07,2,0,0,0,0,0,Matches
2517,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30,1994,6.8,28,4.14,20,6,0,2,0,0,3,0.44,3,0,0,0,0,0,Matches
2518,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,26,1997,24.0,82,3.41,60,18,1,0,2,1,11,0.46,8,2,1,0,0,0,Matches
2519,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21,2002,19.9,55,2.76,44,0,3,5,2,1,5,0.25,5,0,0,0,0,0,Matches
2520,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24,2000,17.3,39,2.25,30,5,1,3,0,0,1,0.06,1,0,0,0,0,0,Matches
2521,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,28,1995,11.7,15,1.28,14,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
2522,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21,2003,3.1,3,0.95,1,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2523,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,2002,15.6,30,1.93,15,1,10,3,1,0,3,0.19,1,0,1,1,0,0,Matches
2524,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,2001,8.7,35,4.01,21,3,5,0,5,1,1,0.11,1,0,0,0,0,0,Matches
2525,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22,2002,23.1,74,3.20,47,12,5,2,6,2,4,0.17,1,1,0,0,1,1,Matches
2526,Suso,es ESP,"FW,MF",Sevilla,es La Liga,30,1993,6.7,45,6.68,25,8,8,3,1,0,3,0.45,2,1,0,0,0,0,Matches
2527,Zion Suzuki,jp JPN,GK,Parma,it Serie A,21,2002,36.8,9,0.24,8,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2528,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,25,1999,13.5,29,2.14,13,9,1,1,4,1,5,0.37,1,0,1,0,2,1,Matches
2529,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,2002,8.7,20,2.30,16,4,0,0,0,0,3,0.35,3,0,0,0,0,0,Matches
2530,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26,1998,12.4,13,1.05,9,2,0,0,1,1,1,0.08,0,1,0,0,0,0,Matches
2531,Mile Svilar,rs SRB,GK,Roma,it Serie A,24,1999,38.0,6,0.16,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2532,Michael Svoboda,at AUT,DF,Venezia,it Serie A,25,1998,14.6,16,1.10,14,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2533,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20,2004,15.0,36,2.40,24,0,3,8,1,0,8,0.53,6,0,1,1,0,0,Matches
2534,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,21,2002,10.6,4,0.38,3,0,0,1,0,0,1,0.09,0,0,0,1,0,0,Matches
2535,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,30,1994,12.8,20,1.62,12,6,1,1,0,0,2,0.16,0,2,0,0,0,0,Matches
2536,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30,1994,17.6,22,1.25,16,0,1,1,4,0,5,0.28,2,0,1,0,2,0,Matches
2537,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34,1990,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2538,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,28,1995,11.0,10,0.91,8,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2539,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,23,2000,27.7,119,4.30,90,7,5,13,3,1,16,0.58,12,1,0,3,0,0,Matches
2540,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,28,1995,17.4,30,1.73,19,0,4,5,2,0,5,0.29,2,0,2,1,0,0,Matches
2541,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27,1997,12.4,35,2.82,21,0,5,4,5,0,5,0.40,2,0,1,1,1,0,Matches
2542,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,27,1997,6.3,22,3.50,16,0,2,1,2,1,1,0.16,1,0,0,0,0,0,Matches
2543,Haris Tabakovic,ba BIH,FW,Hoffenheim,de Bundesliga,30,1994,9.1,16,1.76,12,0,0,4,0,0,3,0.33,2,0,0,1,0,0,Matches
2544,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,31,1992,21.1,28,1.32,24,0,0,2,2,0,6,0.28,3,0,0,1,2,0,Matches
2545,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28,1996,33.0,30,0.91,25,0,2,2,1,0,5,0.15,4,0,0,1,0,0,Matches
2546,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30,1994,7.2,8,1.11,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2547,Axel Tapé,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,16,2007,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2548,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29,1995,26.9,24,0.89,19,2,1,0,1,1,4,0.15,4,0,0,0,0,0,Matches
2549,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25,1999,27.9,34,1.22,29,1,1,2,1,0,6,0.22,6,0,0,0,0,0,Matches
2550,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32,1992,13.9,45,3.48,39,2,0,1,2,1,5,0.39,4,1,0,0,0,0,Matches
2551,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32,1992,9.0,33,3.64,25,0,1,3,4,0,4,0.44,2,0,0,1,1,0,Matches
2552,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,28,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2553,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22,2002,11.0,20,1.82,18,1,0,0,0,1,2,0.18,2,0,0,0,0,0,Matches
2554,James Tarkowski,eng ENG,DF,Everton,eng Premier League,31,1992,32.5,38,1.17,32,2,0,4,0,0,4,0.12,4,0,0,0,0,0,Matches
2555,César Tárrega,es ESP,DF,Valencia,es La Liga,22,2002,33.6,10,0.30,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2556,Nuno Tavares,pt POR,DF,Lazio,it Serie A,24,2000,18.7,63,3.37,49,3,7,2,2,0,11,0.59,7,1,2,0,1,0,Matches
2557,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25,1999,21.5,98,4.55,68,12,3,10,5,0,11,0.51,5,3,0,2,1,0,Matches
2558,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,30,1993,4.0,2,0.51,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
2559,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26,1998,9.6,22,2.30,15,1,2,2,0,2,2,0.21,2,0,0,0,0,0,Matches
2560,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,20,2003,7.3,25,3.40,20,1,0,2,0,2,6,0.82,5,0,0,1,0,0,Matches
2561,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,22,2001,35.2,60,1.71,53,3,1,2,0,1,3,0.09,3,0,0,0,0,0,Matches
2562,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,21,2002,21.1,33,1.56,27,5,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2563,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,es La Liga,24,2000,29.9,34,1.14,33,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2564,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28,1996,13.8,55,4.00,28,23,1,1,1,1,9,0.65,4,3,1,1,0,0,Matches
2565,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20,2004,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2566,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,19,2005,10.1,28,2.77,18,1,3,2,4,0,2,0.20,1,0,0,0,1,0,Matches
2567,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19,2005,2.8,4,1.41,3,1,0,0,0,0,2,0.70,2,0,0,0,0,0,Matches
2568,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25,1999,15.1,32,2.12,23,0,3,4,2,0,7,0.46,6,0,1,0,0,0,Matches
2569,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28,1996,32.5,51,1.57,28,10,2,2,8,1,4,0.12,1,0,0,0,3,0,Matches
2570,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,23,2001,1.0,2,2.00,2,0,0,0,0,0,1,1.00,1,0,0,0,0,0,Matches
2571,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24,2000,16.9,24,1.42,17,0,1,4,2,0,3,0.18,2,0,0,1,0,0,Matches
2572,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32,1992,7.5,1,0.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2573,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21,2003,6.0,4,0.67,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2574,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2575,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,23,2000,1.5,4,2.73,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2576,Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,23,2000,13.5,32,2.36,23,4,1,1,2,1,2,0.15,2,0,0,0,0,0,Matches
2577,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27,1997,6.5,21,3.24,16,1,0,2,2,0,3,0.46,3,0,0,0,0,0,Matches
2578,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,22,2001,13.7,18,1.31,10,2,2,1,2,1,1,0.07,0,0,0,0,1,0,Matches
2579,Kenny Tete,nl NED,DF,Fulham,eng Premier League,28,1995,19.7,36,1.83,28,0,2,3,2,1,4,0.20,4,0,0,0,0,0,Matches
2580,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,30,1993,8.3,28,3.36,21,3,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2581,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,24,1999,6.3,19,3.01,19,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2582,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,31,1993,21.7,93,4.28,63,13,5,8,3,1,9,0.41,4,1,0,4,0,0,Matches
2583,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24,2000,30.0,47,1.56,35,1,0,6,3,2,7,0.23,6,0,0,1,0,0,Matches
2584,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,37,1987,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2585,Thiago,br BRA,"FW,MF",Brentford,eng Premier League,23,2001,1.9,3,1.55,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2586,Malick Thiaw,de GER,DF,Milan,it Serie A,22,2001,20.1,21,1.05,19,0,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
2587,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,31,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2588,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23,2001,12.3,16,1.30,12,3,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
2589,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24,1999,14.7,54,3.68,36,16,0,1,1,0,6,0.41,6,0,0,0,0,0,Matches
2590,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30,1993,29.1,109,3.75,85,9,0,8,3,4,11,0.38,8,0,0,3,0,0,Matches
2591,Morten Thorsby,no NOR,"MF,FW",Genoa,it Serie A,28,1996,21.1,55,2.61,48,0,0,4,2,1,2,0.09,2,0,0,0,0,0,Matches
