,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 37_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1403,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1404,1351,Kenny Lala,mg MAD,"DF,MF",Strasbourg,fr Ligue 1,27,1991,25,22,2043,22.7,2,1,3,0,2,2,1,0,3.2,1.6,2.6,4.2,94,97,73,0.09,0.04,0.13,0.00,0.04,0.14,0.11,0.26,0.07,0.19,Matches
1405,1352,Adam Lallana,eng ENG,"MF,FW",Liverpool,eng Premier League,31,1988,15,3,382,4.2,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.3,9,23,17,0.24,0.24,0.47,0.24,0.47,0.18,0.14,0.31,0.18,0.31,Matches
1406,1353,Érik Lamela,ar ARG,"MF,FW",Tottenham,eng Premier League,27,1992,25,12,1215,13.5,2,1,3,2,0,0,3,0,2.9,2.9,1.1,4.0,51,45,84,0.15,0.07,0.22,0.15,0.22,0.22,0.08,0.30,0.22,0.30,Matches
1407,1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
1408,1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,8,7,588,6.5,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,17,15,32,0.00,0.15,0.15,0.00,0.15,0.01,0.15,0.16,0.01,0.16,Matches
1409,1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,11,10,929,10.3,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,3,25,0,0.10,0.00,0.10,0.10,0.10,0.08,0.01,0.09,0.08,0.09,Matches
1410,1357,Michael Lang,ch SUI,"DF,FW",Werder Bremen,de Bundesliga,28,1991,9,6,544,6.0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,14,23,40,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches
1411,1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,5,3,314,3.5,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,0,10,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
1412,1359,Henri Lansbury,eng ENG,MF,Aston Villa,eng Premier League,28,1990,10,2,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,7,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
1413,1360,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,26,1993,24,14,1379,15.3,0,2,2,0,0,0,1,0,2.2,2.2,2.2,4.4,46,77,59,0.00,0.13,0.13,0.00,0.13,0.14,0.15,0.29,0.14,0.29,Matches
1414,1361,Gianluca Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,25,20,1784,19.8,11,0,11,9,2,2,8,1,9.8,8.2,1.5,9.8,19,22,126,0.55,0.00,0.55,0.45,0.45,0.50,0.08,0.57,0.42,0.49,Matches
1415,1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,15,14,1097,12.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.7,23,112,3,0.08,0.00,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,Matches
1416,1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,30,30,2638,29.3,2,0,2,2,0,0,11,1,0.9,0.9,0.2,1.1,14,101,1,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches
1417,1364,Larra,es ESP,"FW,MF",Athletic Club,es La Liga,21,1997,10,2,250,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,1,20,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
1418,1365,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,27,27,2397,26.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1419,1366,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,36,28,2569,28.5,10,1,11,10,0,0,1,0,10.6,10.6,2.5,13.1,66,38,139,0.35,0.04,0.39,0.35,0.39,0.37,0.09,0.46,0.37,0.46,Matches
1420,1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,24,24,2076,23.1,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,3,21,1,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches
1421,1368,Paul Lasne,fr FRA,"MF,FW",Brest,fr Ligue 1,30,1989,19,14,1224,13.6,2,1,3,2,0,0,1,0,0.8,0.8,1.9,2.7,14,54,68,0.15,0.07,0.22,0.15,0.22,0.06,0.14,0.20,0.06,0.20,Matches
1422,1369,Toni Lato,es ESP,"DF,MF",Osasuna,es La Liga,21,1997,8,6,470,5.2,1,0,1,1,0,0,3,0,0.4,0.4,0.3,0.7,6,11,15,0.19,0.00,0.19,0.19,0.19,0.09,0.05,0.13,0.09,0.13,Matches
1423,1370,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,23,15,1373,15.3,0,2,2,0,0,0,7,0,1.1,1.1,2.1,3.3,12,72,24,0.00,0.13,0.13,0.00,0.13,0.07,0.14,0.21,0.07,0.21,Matches
1424,1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,15,10,884,9.8,0,2,2,0,0,0,4,0,0.0,0.0,0.5,0.5,12,44,18,0.00,0.20,0.20,0.00,0.20,0.00,0.05,0.05,0.00,0.05,Matches
1425,1372,Wesley Lautoa,nc NCL,"MF,DF",Dijon,fr Ligue 1,31,1987,23,21,1869,20.8,0,1,1,0,0,0,3,0,0.6,0.6,0.5,1.2,9,68,4,0.00,0.05,0.05,0.00,0.05,0.03,0.03,0.06,0.03,0.06,Matches
1426,1373,Diego Laxalt,uy URU,"DF,MF",Torino,it Serie A,26,1993,16,4,596,6.6,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,21,24,28,0.00,0.15,0.15,0.00,0.15,0.06,0.05,0.10,0.06,0.10,Matches
1427,1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,4,1,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,10,11,15,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,Matches
1428,1375,Valentino Lazaro,at AUT,"DF,MF",Newcastle Utd,eng Premier League,23,1996,13,4,480,5.3,1,0,1,1,0,0,0,1,0.4,0.4,0.2,0.6,7,7,14,0.19,0.00,0.19,0.19,0.19,0.07,0.04,0.11,0.07,0.11,Matches
1429,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1430,1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,6,3,323,3.6,0,1,1,0,0,0,2,0,0.1,0.1,1.4,1.5,11,14,32,0.00,0.28,0.28,0.00,0.28,0.03,0.39,0.42,0.03,0.42,Matches
1431,1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,38,37,3239,36.0,3,7,10,3,0,0,4,0,2.3,2.3,8.5,10.7,143,172,321,0.08,0.19,0.28,0.08,0.28,0.06,0.24,0.30,0.06,0.30,Matches
1432,1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,32,29,2548,28.3,0,3,3,0,0,0,6,0,1.3,1.3,3.2,4.5,140,39,267,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16,Matches
1433,1379,Mickaël Le Bihan,fr FRA,"FW,DF",Nice,fr Ligue 1,29,1990,2,1,100,1.1,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,0,1,8,0.00,0.90,0.90,0.00,0.90,0.09,0.61,0.70,0.09,0.70,Matches
1434,1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,31,25,2394,26.6,1,0,1,1,0,0,6,0,1.5,1.5,0.3,1.8,15,99,2,0.04,0.00,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07,Matches
1435,1381,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,1990,28,28,2458,27.3,2,0,2,2,0,0,3,0,1.0,1.0,0.5,1.5,11,94,26,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.05,0.04,0.05,Matches
1436,1382,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,23,1996,20,12,1079,12.0,0,0,0,0,0,0,4,0,0.9,0.9,1.1,2.0,23,32,30,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17,Matches
1437,1383,Rafael Leão,pt POR,FW,Milan,it Serie A,20,1999,31,12,1404,15.6,6,1,7,6,0,0,0,0,4.3,4.3,2.6,6.9,66,39,150,0.38,0.06,0.45,0.38,0.45,0.28,0.17,0.44,0.28,0.44,Matches
1438,1384,Adrien Lebeau,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1439,1385,Mathew Leckie,au AUS,"DF,FW",Hertha BSC,de Bundesliga,28,1991,7,1,195,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,3,12,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
1440,1386,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1441,1387,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,26,25,2252,25.0,5,6,11,5,0,0,5,0,4.2,4.2,3.9,8.1,57,157,153,0.20,0.24,0.44,0.20,0.44,0.17,0.16,0.32,0.17,0.32,Matches
1442,1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,10,8,842,9.4,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,2,28,8,0.00,0.11,0.11,0.00,0.11,0.01,0.02,0.03,0.01,0.03,Matches
1443,1389,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,27,1991,33,21,1719,19.1,4,0,4,4,0,0,3,0,6.8,6.8,1.9,8.7,26,21,99,0.21,0.00,0.21,0.21,0.21,0.36,0.10,0.46,0.36,0.46,Matches
1444,1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,13,11,1012,11.2,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,4,39,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
1445,1391,Moritz Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,9,7,685,7.6,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,17,62,23,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
1446,1392,Lucas Leiva,br BRA,MF,Lazio,it Serie A,32,1987,25,23,1808,20.1,0,1,1,0,0,0,10,1,0.5,0.5,1.7,2.2,18,124,10,0.00,0.05,0.05,0.00,0.05,0.02,0.08,0.11,0.02,0.11,Matches
1447,1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,6,4,442,4.9,2,0,2,2,0,0,0,0,1.2,1.2,0.0,1.2,1,7,0,0.41,0.00,0.41,0.41,0.41,0.24,0.01,0.25,0.24,0.25,Matches
1448,1394,Iñigo Lekue,es ESP,"FW,DF",Athletic Club,es La Liga,26,1993,14,6,623,6.9,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,24,10,41,0.00,0.14,0.14,0.00,0.14,0.02,0.11,0.13,0.02,0.13,Matches
1449,1395,Nicolas Lemaître,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1450,1396,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,22,10,925,10.3,0,0,0,0,0,0,2,0,0.5,0.5,0.5,0.9,21,49,34,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.09,0.05,0.09,Matches
1451,1397,Tim Lemperle,de GER,MF,Köln,de Bundesliga,17,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
1452,1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,28,28,2424,26.9,2,1,3,2,0,0,11,2,0.8,0.8,0.5,1.2,25,125,0,0.07,0.04,0.11,0.07,0.11,0.03,0.02,0.05,0.03,0.05,Matches
1453,1399,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,16,4,496,5.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,11,7,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
1454,1400,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,30,30,2649,29.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1455,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1456,1401,Christopher Lenz,de GER,"DF,MF",Union Berlin,de Bundesliga,24,1994,26,26,2267,25.2,0,3,3,0,0,0,2,0,0.7,0.7,2.9,3.6,48,79,80,0.00,0.12,0.12,0.00,0.12,0.03,0.11,0.14,0.03,0.14,Matches
1457,1402,Donovan Léon,gf GUF,GK,Brest,fr Ligue 1,26,1992,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1458,1403,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,32,1986,31,23,1896,21.1,1,2,3,1,0,0,4,0,2.9,2.9,3.7,6.5,30,36,179,0.05,0.09,0.14,0.05,0.14,0.14,0.17,0.31,0.14,0.31,Matches
1459,1404,Sergio León,es ESP,FW,Levante,es La Liga,30,1989,22,6,672,7.5,1,0,1,1,0,0,2,0,3.0,3.0,0.1,3.0,7,9,38,0.13,0.00,0.13,0.13,0.13,0.40,0.01,0.40,0.40,0.40,Matches
1460,1405,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,21,15,1387,15.4,1,1,2,1,0,0,5,0,0.8,0.8,1.5,2.3,6,56,62,0.06,0.06,0.13,0.06,0.13,0.05,0.10,0.15,0.05,0.15,Matches
1461,1406,Mehdi Léris,dz ALG,"MF,FW",Sampdoria,it Serie A,21,1998,15,3,509,5.7,1,1,2,1,0,0,0,0,0.6,0.5,0.7,1.2,11,23,54,0.18,0.18,0.35,0.18,0.35,0.10,0.13,0.23,0.09,0.22,Matches
1462,1407,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,33,31,2703,30.0,1,2,3,1,0,0,13,1,1.2,1.2,1.4,2.6,16,137,13,0.03,0.07,0.10,0.03,0.10,0.04,0.05,0.09,0.04,0.09,Matches
1463,1408,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
1464,1409,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,31,31,2759,30.7,34,4,38,29,5,5,5,0,30.7,26.8,6.6,33.5,70,91,245,1.11,0.13,1.24,0.95,1.08,1.00,0.22,1.22,0.87,1.09,Matches
1465,1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,28,25,2304,25.6,1,0,1,1,0,0,4,0,0.4,0.4,1.0,1.4,100,74,106,0.04,0.00,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05,Matches
1466,1411,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,22,6,777,8.6,2,0,2,1,1,2,2,0,5.0,3.5,0.2,3.7,11,12,51,0.23,0.00,0.23,0.12,0.12,0.58,0.02,0.60,0.41,0.43,Matches
1467,1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,20,17,1343,14.9,0,1,1,0,0,0,5,1,0.0,0.0,0.5,0.5,21,52,19,0.00,0.07,0.07,0.00,0.07,0.00,0.03,0.03,0.00,0.03,Matches
1468,1413,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,22,16,1489,16.5,2,3,5,2,0,0,3,0,1.6,1.6,3.4,5.0,34,98,45,0.12,0.18,0.30,0.12,0.30,0.10,0.21,0.30,0.10,0.30,Matches
1469,1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,22,20,1817,20.2,0,1,1,0,0,0,3,0,0.8,0.8,0.5,1.3,30,55,4,0.00,0.05,0.05,0.00,0.05,0.04,0.02,0.06,0.04,0.06,Matches
1470,1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,29,26,2450,27.2,4,0,4,4,0,0,5,0,2.4,2.4,0.2,2.6,10,88,2,0.15,0.00,0.15,0.15,0.15,0.09,0.01,0.10,0.09,0.10,Matches
1471,1416,Isaac Lihadji,fr FRA,MF,Marseille,fr Ligue 1,17,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1472,1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,4,2,195,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,8,11,5,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.13,0.02,0.13,Matches
1473,1418,Anderson Lima,br BRA,"MF,DF",Lazio,it Serie A,19,1999,6,0,62,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,1,3,4,0.00,0.00,0.00,0.00,0.00,0.33,0.36,0.69,0.33,0.69,Matches
1474,1419,Lucas Lima,br BRA,"FW,DF",Nantes,fr Ligue 1,27,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,12,19,14,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches
1475,1420,Anthony Limbombe,be BEL,"FW,MF",Nantes,fr Ligue 1,25,1994,4,2,151,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,9,2,15,0.60,0.00,0.60,0.60,0.60,0.26,0.10,0.36,0.26,0.36,Matches
1476,1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,35,35,3092,34.4,1,0,1,1,0,0,6,0,0.3,0.3,0.3,0.7,16,111,3,0.03,0.00,0.03,0.03,0.03,0.01,0.01,0.02,0.01,0.02,Matches
1477,1422,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,28,22,2019,22.4,4,3,7,4,0,0,4,0,1.8,1.8,2.2,4.0,59,84,103,0.18,0.13,0.31,0.18,0.31,0.08,0.10,0.18,0.08,0.18,Matches
1478,1423,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,eng Premier League,26,1992,22,9,935,10.4,1,0,1,1,0,0,3,0,1.9,1.9,1.0,2.9,28,45,73,0.10,0.00,0.10,0.10,0.10,0.18,0.09,0.28,0.18,0.28,Matches
1479,1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,35,30,2648,29.4,0,2,2,0,0,0,4,0,1.5,1.5,3.2,4.7,98,104,169,0.00,0.07,0.07,0.00,0.07,0.05,0.11,0.16,0.05,0.16,Matches
1480,1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,29,27,2327,25.9,1,1,2,1,0,0,7,1,1.1,1.1,0.2,1.3,30,90,3,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Matches
1481,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1482,1426,Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,17,3,501,5.6,3,1,4,3,0,0,1,0,4.8,4.8,0.8,5.6,5,7,51,0.54,0.18,0.72,0.54,0.72,0.85,0.15,1.00,0.85,1.00,Matches
1483,1427,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,24,1995,29,16,1368,15.2,3,3,6,3,0,0,4,0,1.5,1.5,2.3,3.7,39,46,75,0.20,0.20,0.39,0.20,0.39,0.10,0.15,0.24,0.10,0.24,Matches
1484,1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1485,1429,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,21,21,1807,20.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1486,1430,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,23,1996,28,15,1492,16.6,0,2,2,0,0,0,6,0,1.3,1.3,1.6,2.9,62,112,50,0.00,0.12,0.12,0.00,0.12,0.08,0.10,0.18,0.08,0.18,Matches
1487,1431,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,14,9,752,8.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,13,42,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
1488,1432,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,17,17,1383,15.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,27,84,22,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
1489,1433,Jürgen Locadia,cw CUW,"FW,MF",Brighton,eng Premier League,25,1993,2,1,86,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,6,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,Matches
1490,1434,Jürgen Locadia,cw CUW,FW,Hoffenheim,de Bundesliga,25,1993,11,5,530,5.9,4,0,4,3,1,1,1,0,3.8,3.0,0.1,3.1,6,7,39,0.68,0.00,0.68,0.51,0.51,0.64,0.02,0.66,0.51,0.52,Matches
1491,1435,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,33,31,2586,28.7,0,5,5,0,0,0,9,0,1.5,1.5,4.6,6.1,63,229,57,0.00,0.17,0.17,0.00,0.17,0.05,0.16,0.21,0.05,0.21,Matches
1492,1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,32,28,2396,26.6,1,2,3,1,0,0,6,1,1.6,1.6,1.5,3.1,70,61,162,0.04,0.08,0.11,0.04,0.11,0.06,0.06,0.12,0.06,0.12,Matches
1493,1437,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,23,1996,7,2,208,2.3,0,1,1,0,0,0,0,0,0.5,0.5,0.4,0.9,4,15,11,0.00,0.43,0.43,0.00,0.43,0.21,0.18,0.39,0.21,0.39,Matches
1494,1438,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,9,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
1495,1439,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,8,6,564,6.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,8,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
1496,1440,Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,26,15,1395,15.5,2,2,4,2,0,0,0,0,4.8,4.8,2.4,7.2,23,20,105,0.13,0.13,0.26,0.13,0.26,0.31,0.15,0.46,0.31,0.46,Matches
1497,1441,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,9,6,575,6.4,2,0,2,2,0,0,1,0,0.3,0.3,0.4,0.7,4,17,2,0.31,0.00,0.31,0.31,0.31,0.04,0.06,0.10,0.04,0.10,Matches
1498,1442,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,23,14,1378,15.3,1,1,2,1,0,0,2,1,1.4,1.4,1.2,2.5,8,33,12,0.07,0.07,0.13,0.07,0.13,0.09,0.08,0.17,0.09,0.17,Matches
1499,1443,Ademola Lookman,ng NGA,"FW,MF",RB Leipzig,de Bundesliga,21,1997,11,1,309,3.4,0,0,0,0,0,0,0,0,1.3,1.3,1.0,2.3,19,22,32,0.00,0.00,0.00,0.00,0.00,0.38,0.29,0.67,0.38,0.67,Matches
1500,1444,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
