,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
330,319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
331,320,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,1997,19.8,47,2.37,29,2,11,2,3,0,7,0.35,3,0,2,1,1,0,Matches
332,321,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,2002,3.1,7,2.27,6,0,0,0,1,0,1,0.32,1,0,0,0,0,0,Matches
333,322,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,2000,12.3,12,0.97,7,2,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
334,323,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,1997,14.6,58,3.98,33,12,2,5,5,1,5,0.34,5,0,0,0,0,0,Matches
335,324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,12,0.57,10,0,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
336,325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,25.1,65,2.60,47,4,3,3,7,1,7,0.28,6,0,0,0,1,0,Matches
337,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
338,326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,6.3,17,2.71,10,0,2,2,3,0,4,0.64,3,0,0,1,0,0,Matches
339,327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,1.5,3,2.06,2,0,1,0,0,0,1,0.69,1,0,0,0,0,0,Matches
340,328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,27.4,15,0.55,11,1,1,1,1,0,1,0.04,1,0,0,0,0,0,Matches
341,329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,22.5,10,0.44,8,1,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
342,330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
343,331,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
344,332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,23.1,8,0.35,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
345,333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,36.8,21,0.57,20,0,1,0,0,0,2,0.05,2,0,0,0,0,0,Matches
346,334,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,1994,30.2,81,2.68,46,3,15,11,4,2,11,0.36,7,0,1,2,1,0,Matches
347,335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,19.3,19,0.99,14,0,2,0,1,2,4,0.21,2,0,1,0,1,0,Matches
348,336,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,1990,7.2,48,6.65,31,11,3,1,2,0,2,0.28,1,1,0,0,0,0,Matches
349,337,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,1993,8.1,16,1.97,8,0,3,0,5,0,2,0.25,0,0,0,0,2,0,Matches
350,338,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,1999,6.7,17,2.53,10,0,1,3,3,0,0,0.00,0,0,0,0,0,0,Matches
351,339,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,1993,31.3,168,5.37,93,40,10,8,17,0,14,0.45,8,2,0,2,2,0,Matches
352,340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,1991,33.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
353,341,Ismaël Boura,km COM,DF,Lens,fr Ligue 1,19,2000,9.2,13,1.42,10,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
354,342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,1991,5.9,8,1.36,5,0,2,0,1,0,2,0.34,2,0,0,0,0,0,Matches
355,343,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1994,28.4,120,4.23,64,49,1,6,0,0,11,0.39,5,6,0,0,0,0,Matches
356,344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,2002,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0,Matches
357,345,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,23,1996,28.5,79,2.78,42,12,6,10,8,1,12,0.42,7,3,0,2,0,0,Matches
358,346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,1990,17.2,10,0.58,9,0,0,1,0,0,2,0.12,2,0,0,0,0,0,Matches
359,347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,1987,33.8,16,0.47,13,0,0,1,0,2,3,0.09,3,0,0,0,0,0,Matches
360,348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,1996,29.9,43,1.44,31,0,4,3,4,1,4,0.13,4,0,0,0,0,0,Matches
361,349,Can Bozdogan,de GER,"MF,FW",Schalke 04,de Bundesliga,19,2001,7.2,10,1.38,7,1,1,1,0,0,2,0.28,1,0,1,0,0,0,Matches
362,350,Umut Bozok,tr TUR,"MF,FW",Lorient,fr Ligue 1,23,1996,0.7,4,5.90,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
363,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
364,351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,2002,1.3,4,3.10,2,0,1,1,0,0,1,0.78,0,0,1,0,0,0,Matches
365,352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,1999,14.0,24,1.71,22,1,0,0,1,0,5,0.36,5,0,0,0,0,0,Matches
366,353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,1992,11.7,19,1.63,13,1,1,2,2,0,2,0.17,0,1,0,0,1,0,Matches
367,354,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,29,1991,13.1,26,1.99,20,0,1,1,3,1,4,0.31,2,0,0,1,0,1,Matches
368,355,Julian Brandt,de GER,"FW,MF",Dortmund,de Bundesliga,24,1996,16.6,76,4.57,66,3,3,1,3,0,12,0.72,9,0,2,0,1,0,Matches
369,356,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,28,1992,10.1,18,1.78,15,0,0,1,2,0,1,0.10,1,0,0,0,0,0,Matches
370,357,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,20,1999,10.7,9,0.84,8,0,0,1,0,0,1,0.09,1,0,0,0,0,0,Matches
371,358,Álvaro Bravo,es ESP,MF,Granada,es La Liga,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
372,359,Claudio Bravo,cl CHI,GK,Betis,es La Liga,37,1983,20.0,5,0.25,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
373,360,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
374,361,Josip Brekalo,hr CRO,FW,Wolfsburg,de Bundesliga,22,1998,20.2,82,4.07,57,11,8,5,1,0,11,0.55,7,0,1,2,1,0,Matches
375,362,Gleison Bremer,br BRA,DF,Torino,it Serie A,23,1997,32.6,24,0.74,18,0,1,2,1,2,1,0.03,0,0,0,0,1,0,Matches
376,363,Joshua Brenet,cw CUW,DF,Hoffenheim,de Bundesliga,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
377,364,Rhian Brewster,eng ENG,"FW,MF",Sheffield Utd,eng Premier League,20,2000,12.5,23,1.83,16,0,0,4,3,0,0,0.00,0,0,0,0,0,0,Matches
378,365,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,25,1994,13.6,9,0.66,8,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
379,366,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,34,1985,6.3,5,0.79,3,0,0,2,0,0,2,0.31,2,0,0,0,0,0,Matches
380,367,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,22,1997,14.7,6,0.41,3,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
